CustomerId,Actual,LR_pred,LR_prob,RF_pred,RF_prob,XGB_pred,XGB_prob
8144,0.0,0.0,0.0588997164117623,0,0.0700289038234555,0,0.028618429
2611,0.0,0.0,0.1042938810393174,0,0.3100535165628535,0,0.123430684
1041,0.0,0.0,0.0803441961077577,0,0.0301924768448843,0,0.016909268
9526,0.0,0.0,0.0372005416338554,0,0.1516503194471349,0,0.048413943
798,0.0,0.0,0.1065956435279112,0,0.2211051600608883,0,0.1308787
2350,1.0,1.0,0.77309925862579,1,0.8246681968161359,1,0.8639146
4234,0.0,0.0,0.130309495795048,0,0.1073479975349376,0,0.070455626
4372,0.0,0.0,0.1197989192162621,0,0.170737973677879,0,0.09336247
910,0.0,0.0,0.0641893799528028,0,0.0949501586002568,0,0.031222796
2114,0.0,0.0,0.0981408860877684,0,0.429072784921394,0,0.19182521
1529,0.0,0.0,0.0547363768090939,0,0.0113385861138751,0,0.019128565
6433,0.0,0.0,0.2450927449918542,1,0.5435889314343697,0,0.41690058
6826,0.0,0.0,0.1958355360859549,0,0.1817348591257498,0,0.14600235
9552,0.0,0.0,0.1055800686683233,1,0.5506104972018216,0,0.3344598
6528,0.0,0.0,0.0910866177863922,0,0.2011077705365258,0,0.03649712
1884,0.0,0.0,0.1000615469284644,0,0.0852187525880911,0,0.026519129
974,0.0,0.0,0.132790348078617,0,0.1253520558015217,0,0.04896031
3172,0.0,0.0,0.2596452355450611,1,0.5946634704721281,0,0.26678383
1155,0.0,0.0,0.1363329037022993,0,0.2854340412193516,0,0.104279384
5345,0.0,0.0,0.0965224713597935,0,0.0257183530231107,0,0.0128849335
8023,0.0,0.0,0.0431444025581754,0,0.025113508809786,0,0.013156705
7322,1.0,0.0,0.2061122820195015,0,0.1897443200665499,0,0.116714664
6453,0.0,1.0,0.5741977699068916,1,0.5435170196975608,0,0.31651902
2415,0.0,0.0,0.0489068059516124,0,0.0903830644347371,0,0.03166311
2361,0.0,0.0,0.3214534269882395,0,0.4046317251590579,0,0.18682674
3914,0.0,0.0,0.1166830439460785,0,0.4300815945651983,0,0.17835154
1489,0.0,0.0,0.1577144475919037,0,0.293655385112433,0,0.15885267
7552,0.0,1.0,0.5186197982059638,0,0.0591987294940464,0,0.021525705
9111,0.0,0.0,0.1496855794671728,0,0.2015777933294285,0,0.06592018
6610,0.0,0.0,0.2605577670556689,1,0.5647130488916434,0,0.40155914
593,0.0,0.0,0.1336058136431818,0,0.1874283547007506,0,0.0684735
763,0.0,0.0,0.1973056287231785,1,0.6242194777915473,0,0.36187336
2313,0.0,0.0,0.4968994289035709,0,0.3558232854842543,0,0.24306847
663,0.0,0.0,0.0852128300066213,0,0.0462331828043186,0,0.040567633
6372,0.0,0.0,0.3893494191156728,1,0.6791812837106492,0,0.31559438
7511,0.0,0.0,0.1308605108340405,0,0.339555560578018,0,0.17292337
7911,0.0,0.0,0.0697845770934238,0,0.082164009282651,0,0.027582379
3003,0.0,0.0,0.2265050644668521,1,0.5304978207517735,0,0.27350622
1195,0.0,0.0,0.1287709071956653,1,0.6014257326594776,0,0.33064133
3742,0.0,0.0,0.443910943432,0,0.2829482893242526,0,0.16765828
4861,1.0,0.0,0.0734897516171414,0,0.3644748531131956,0,0.16239913
218,1.0,0.0,0.2011983276685552,0,0.1221988019917259,0,0.11601
2717,0.0,1.0,0.5935068141729235,0,0.2419072474223684,0,0.062431842
5536,0.0,0.0,0.0860229738360908,0,0.051141594412388,0,0.041462038
1363,0.0,0.0,0.0277920370968951,0,0.0139231293859279,0,0.011263275
9614,0.0,0.0,0.0825804626528772,0,0.1128364879677265,0,0.055221647
4118,0.0,0.0,0.0255103354250476,0,0.0185799201070622,0,0.012413423
9307,0.0,0.0,0.0895389902480771,0,0.1494714048931019,0,0.03288916
3593,0.0,1.0,0.6328095351101555,1,0.7780221532975005,1,0.6497597
3460,0.0,0.0,0.3864860575339421,0,0.2500699619176756,0,0.15734345
5701,1.0,1.0,0.6674011427336706,1,0.941915726411552,1,0.7981358
3767,0.0,0.0,0.1069221169213039,0,0.1877335058051049,0,0.10181445
3802,0.0,0.0,0.3310957424746582,1,0.501593731414294,0,0.28565332
83,0.0,0.0,0.1048444016548096,0,0.187847601186041,0,0.07793742
651,0.0,0.0,0.1152408002406934,1,0.6861151993071983,0,0.4582051
8139,0.0,0.0,0.0382723074765478,0,0.0803768524432308,0,0.03429511
3443,1.0,0.0,0.3355775770631471,0,0.1361115303665068,0,0.12056134
6747,0.0,0.0,0.1586460474779074,0,0.174305143787935,0,0.07453923
5293,0.0,0.0,0.114675602966022,0,0.2261715169232242,0,0.06398341
1980,0.0,0.0,0.0481782018946927,0,0.0231303382023527,0,0.017765066
5043,0.0,0.0,0.2840127733195065,0,0.1450728034470738,0,0.09805273
6677,0.0,0.0,0.0368038473697801,0,0.2009251965516278,0,0.04935863
2978,0.0,0.0,0.1213688274990795,0,0.2054160229262526,0,0.10448078
1132,0.0,0.0,0.0533215175179676,0,0.0344346653085616,0,0.02941629
1362,0.0,0.0,0.1910016410256488,0,0.2144471012031772,0,0.09505578
7067,0.0,0.0,0.0331594239725471,0,0.1771793685695265,0,0.120244935
6671,0.0,0.0,0.1674617562454912,0,0.1257314512250971,0,0.10613572
5359,1.0,0.0,0.1755211273731973,1,0.7491302573873861,0,0.39008594
3997,0.0,0.0,0.162538860251449,0,0.4418409598827388,0,0.1580629
5026,0.0,0.0,0.204065523961577,0,0.3010517733524364,0,0.054751117
399,1.0,1.0,0.7772000871464894,1,0.9167074977018744,1,0.64537084
5386,1.0,0.0,0.2660467675653,1,0.947724869149829,1,0.9724
2135,1.0,1.0,0.6106071550233649,1,0.9529107163507102,1,0.935698
3088,0.0,0.0,0.0642791970940461,0,0.040778749973203,0,0.056814518
4144,0.0,0.0,0.107055843631729,0,0.482761337050381,0,0.18903287
5102,0.0,0.0,0.0551655944110554,0,0.1511712420811223,0,0.04932177
5933,1.0,0.0,0.2476010416675944,0,0.3911278710043534,0,0.18610375
2330,0.0,0.0,0.108355677889174,0,0.0738838562916867,0,0.0654515
2798,0.0,0.0,0.2431524846781683,0,0.1913774102880734,0,0.1627779
5622,0.0,0.0,0.1703048719388465,0,0.303799314055206,0,0.080669574
4151,1.0,0.0,0.2873319991634442,0,0.4172939170688232,0,0.28233272
9161,0.0,0.0,0.2189914371541189,0,0.3991242142318305,0,0.18306787
6609,0.0,0.0,0.119443407982436,0,0.3526036350069161,0,0.17559932
2954,0.0,0.0,0.165393712892036,0,0.0295272715164578,0,0.031723488
6864,1.0,0.0,0.3736804092738394,1,0.6231999123400361,0,0.33904552
296,0.0,0.0,0.0733198921866421,0,0.1085272148471018,0,0.062437933
279,1.0,0.0,0.2256896869208816,1,0.8315937263375415,1,0.58480287
6690,0.0,0.0,0.2589897782632561,1,0.5473532445359914,0,0.2664657
7770,0.0,0.0,0.0385409827195284,0,0.1296617139194852,0,0.032500446
1470,0.0,0.0,0.1376447526399753,0,0.0491133197289595,0,0.046548735
6376,1.0,0.0,0.2633589770999644,1,0.6886390605335602,0,0.32006955
1981,0.0,1.0,0.6291770363967891,0,0.2866280373549374,0,0.1339717
355,0.0,0.0,0.0949431036568309,0,0.0265461750434878,0,0.021656014
7494,0.0,0.0,0.1094677727010798,0,0.1651872981817809,0,0.07120268
6613,0.0,0.0,0.0517754874439202,0,0.0304620646249767,0,0.027236886
7207,0.0,0.0,0.2237796191448193,0,0.2859629902693882,0,0.11520266
3403,0.0,0.0,0.433803746822916,0,0.3604208584092213,0,0.24555223
2473,1.0,1.0,0.8427364785260236,1,0.8949274372196403,1,0.9660379
3639,1.0,1.0,0.6220949175533351,1,0.9598109126069312,1,0.791858
3500,0.0,0.0,0.172041204238753,0,0.1979895987367108,0,0.084226385
1906,0.0,0.0,0.114628051970548,0,0.052794774800731,0,0.024076045
4357,0.0,0.0,0.1052749409559084,0,0.041571695187272,0,0.030706188
258,0.0,0.0,0.0667720317934924,0,0.1415998411941514,0,0.08566522
8058,0.0,0.0,0.4724030815752093,1,0.6271452358642255,0,0.37677577
1711,0.0,0.0,0.0787642862506965,0,0.0933432367671845,0,0.032458905
623,0.0,0.0,0.1389593902864169,0,0.0781147679383528,0,0.04201459
6310,0.0,0.0,0.2131616054039384,0,0.2214000039314137,0,0.14471091
6005,0.0,0.0,0.0337162648804166,0,0.0512897856230438,0,0.013671186
2023,0.0,0.0,0.1085167584781802,0,0.257956814614601,0,0.10838199
7518,0.0,0.0,0.0939457815659749,0,0.0935279828882882,0,0.051738266
7079,0.0,0.0,0.0856166918296276,0,0.0627035319040813,0,0.050605983
4985,0.0,0.0,0.0715012703489442,0,0.3105730253923668,0,0.15221706
1716,0.0,0.0,0.0339888014021606,0,0.2315011659605361,0,0.076911956
1665,0.0,0.0,0.0930736951547757,0,0.1862854214037968,0,0.05317926
2636,0.0,0.0,0.0333349349241761,0,0.029663375409298,0,0.008569286
8248,0.0,0.0,0.2018040011547854,1,0.629295679416881,0,0.26008117
3716,0.0,0.0,0.3340669485221426,0,0.2928437328872641,0,0.24453834
3730,0.0,0.0,0.1878190415858865,0,0.309196315739888,0,0.11800431
2595,0.0,0.0,0.111551224157191,0,0.1800138574977496,0,0.10244112
5088,1.0,0.0,0.1996374238092041,1,0.9120064237574588,1,0.8870068
6056,0.0,0.0,0.0169426122339893,0,0.0163190923698435,0,0.0075262547
6063,0.0,0.0,0.0438774475742987,0,0.0952088283938785,0,0.03847047
5682,0.0,0.0,0.0680394908573568,0,0.0155770117674686,0,0.017561805
7375,0.0,1.0,0.5050293166083196,0,0.1025416686847371,0,0.012142147
2620,0.0,0.0,0.1553009089452474,0,0.1394301805244334,0,0.04977521
223,1.0,0.0,0.0786445442769016,0,0.3955157438447267,0,0.09562192
8066,0.0,0.0,0.454929358847462,0,0.2903694650053064,0,0.2443737
4026,1.0,0.0,0.3199925566524063,1,0.960844310221316,1,0.92174673
6349,0.0,0.0,0.0390968191111784,0,0.0187129152672341,0,0.012588214
5300,0.0,0.0,0.0772551192156916,0,0.0726704105708699,0,0.030281482
1098,0.0,0.0,0.1312759199420855,0,0.0752742025194479,0,0.044745896
5572,0.0,0.0,0.0448126721724478,0,0.3491243022843637,0,0.07547964
7206,0.0,1.0,0.6232905840508406,1,0.8646888518423765,1,0.72108734
4192,0.0,0.0,0.2139845254906358,0,0.2115092826435332,0,0.07733184
9858,1.0,0.0,0.4036875410002057,1,0.6545037699842864,0,0.4171398
5750,1.0,0.0,0.2792527536575517,1,0.96695894638077,1,0.93295944
321,0.0,0.0,0.0688826949239125,0,0.1364207205821755,0,0.06639747
9337,1.0,0.0,0.3954758288100404,1,0.7915660096875485,1,0.701848
5984,0.0,0.0,0.2484313086261053,0,0.1130280950835913,0,0.071495704
7930,0.0,0.0,0.1718357549662436,0,0.1018049226048735,0,0.0659311
730,0.0,0.0,0.0289880869518862,0,0.1351322787960752,0,0.040231995
8874,0.0,0.0,0.3766565543144955,1,0.5562070762312381,0,0.36811015
2905,0.0,0.0,0.1217978758865939,0,0.2027097642252954,0,0.06798873
3417,0.0,0.0,0.3195636331790297,1,0.6303068877890121,0,0.37118152
8949,0.0,0.0,0.2038220274888433,0,0.1850945009244407,0,0.10064888
1260,1.0,0.0,0.1881815980411567,0,0.3571669814871384,0,0.24977787
71,0.0,0.0,0.0695596878498751,0,0.3753220102176463,0,0.15725023
1381,1.0,0.0,0.1863792102242876,1,0.5841495537993631,0,0.3259761
3703,1.0,0.0,0.1429128939036489,1,0.96167165281152,1,0.903341
8857,0.0,0.0,0.1133582847799337,0,0.0327825720940217,0,0.021400949
3958,0.0,0.0,0.0711646958403889,0,0.0424812205991227,0,0.029834243
1620,0.0,0.0,0.2144021292135971,0,0.4683480832019464,0,0.13326202
8327,0.0,0.0,0.0585642252569335,0,0.0648124316674891,0,0.02423803
1209,0.0,0.0,0.1353578216318605,0,0.0431527071500876,0,0.015387165
5190,0.0,0.0,0.1178243598796846,0,0.0290407412383789,0,0.031175166
9504,0.0,0.0,0.4040919167629306,1,0.6858100049631237,0,0.3411268
6720,0.0,0.0,0.0620420079280756,0,0.0155865190439464,0,0.015141654
3482,0.0,0.0,0.0548586258645049,0,0.0211408147171806,0,0.014621475
7539,0.0,0.0,0.2291169243557762,1,0.5157785693600169,0,0.22691882
7440,0.0,0.0,0.4670453316431096,1,0.5918400538151922,0,0.47383887
2498,0.0,0.0,0.0417737292645919,0,0.3111300900996101,0,0.025776876
2704,0.0,0.0,0.0654153027454991,0,0.0352541273626678,0,0.013600863
4420,0.0,0.0,0.1837056110362164,0,0.2989924466609475,0,0.12887406
6037,0.0,0.0,0.0356093926605573,0,0.0359261768799916,0,0.0098660765
1446,0.0,0.0,0.0638510150723502,0,0.1124236204221314,0,0.05986197
4833,0.0,0.0,0.1332237548494423,0,0.3791964149207923,0,0.37555593
6260,0.0,0.0,0.0663701504120993,0,0.1406816556746984,0,0.04692752
4941,1.0,0.0,0.2824032361846514,1,0.5890952817528088,0,0.33765393
2578,0.0,0.0,0.0977781742859475,0,0.2219642257297827,0,0.07474653
7318,0.0,0.0,0.1389653860428484,0,0.0810318603662758,0,0.022433663
6795,0.0,0.0,0.380718651785681,1,0.5285120438907106,1,0.59020853
4450,0.0,0.0,0.2517509500259203,0,0.4948325313566096,0,0.22588052
2766,0.0,0.0,0.0345389469588814,0,0.2317568073578156,0,0.08415292
5092,1.0,0.0,0.2186113545024822,0,0.2088128937616942,0,0.07931023
166,1.0,0.0,0.2418320290578801,0,0.4503302554333168,0,0.33008498
3686,0.0,0.0,0.0556221902797787,0,0.1816372037701125,0,0.09062962
6253,1.0,0.0,0.2077023260661433,1,0.5843873871605718,0,0.43791848
7004,0.0,0.0,0.244771172304404,1,0.577585533439603,0,0.30475426
3066,0.0,0.0,0.1244602167643568,0,0.0358729345964213,0,0.027617635
6285,0.0,0.0,0.1830806874774352,1,0.5754231825798976,0,0.2213197
7083,0.0,0.0,0.0566207200930037,0,0.2925239400602938,0,0.13512608
2516,0.0,0.0,0.0614865691219387,0,0.0831240962231077,0,0.018991416
5965,0.0,0.0,0.0698270179970895,0,0.1159556080160685,0,0.06392695
9469,0.0,0.0,0.0460813369463999,0,0.1261992517564378,0,0.061866306
809,0.0,0.0,0.2472447654192677,0,0.3102868674310263,0,0.16692492
3021,0.0,0.0,0.0655928445476442,0,0.1216168632147069,0,0.061783064
7211,0.0,0.0,0.1166575843560439,0,0.2118821199586471,0,0.10384127
1546,0.0,0.0,0.3756048096680719,1,0.6740130464231181,1,0.65301967
5950,1.0,1.0,0.6921291826033361,1,0.9674989012932652,1,0.99651635
2916,1.0,0.0,0.379921569290657,1,0.9748131033096084,1,0.92495936
6188,1.0,0.0,0.3050347142610252,0,0.4577115612521525,0,0.3810696
8462,0.0,0.0,0.229536130050951,0,0.3624725547420653,0,0.20929597
5650,0.0,0.0,0.4131973321278673,0,0.2199792548424636,0,0.26338643
6460,0.0,0.0,0.0864780999963318,0,0.0175363929451092,0,0.014470501
195,0.0,0.0,0.0608632405097875,0,0.1956752786921568,0,0.062063046
968,0.0,0.0,0.189026021471936,0,0.2268738542611298,0,0.09335939
516,1.0,0.0,0.2595102630173759,1,0.8973153468331466,1,0.8771812
4212,0.0,0.0,0.0423735177771273,0,0.3568060853494936,0,0.21066305
6622,0.0,0.0,0.1423611233194522,1,0.626578436703974,0,0.35643348
6595,0.0,0.0,0.0599926485077743,0,0.008763942350797,0,0.017796585
2616,0.0,0.0,0.1485983851529522,0,0.165777438450033,0,0.06630432
3928,0.0,0.0,0.047516402736931,0,0.2015702778349279,0,0.049987692
6796,0.0,0.0,0.0342112767620642,0,0.0390080164298698,0,0.013906236
7271,0.0,0.0,0.2181427781873507,0,0.2025805623144093,0,0.09079066
3396,0.0,0.0,0.3938037219939437,0,0.1465284089406757,0,0.043882985
958,0.0,0.0,0.1100444913445996,0,0.2601547594389994,0,0.081106775
6744,0.0,0.0,0.0493203255864026,0,0.043833241345906,0,0.017035509
2792,0.0,0.0,0.1608434872136529,0,0.1970328460940213,0,0.20417702
5674,0.0,0.0,0.0842892938997204,0,0.0418064626544129,0,0.028292444
482,0.0,0.0,0.1064732156578895,0,0.4955788310371051,0,0.35559666
6391,0.0,0.0,0.2590038639483119,0,0.3259558140073622,0,0.20301151
6219,0.0,0.0,0.1768492295525838,0,0.2690733696761096,0,0.13510987
9711,0.0,0.0,0.1946727659306959,1,0.722106422206558,0,0.36162624
6959,0.0,0.0,0.2049808979661184,1,0.528769357771145,0,0.31568694
5069,0.0,0.0,0.047108884534428,0,0.0380519983526466,0,0.018958583
1305,1.0,1.0,0.5245710177724339,1,0.8680148199067275,1,0.79466766
449,0.0,0.0,0.3992245262397099,1,0.688940881275609,0,0.4106523
204,0.0,0.0,0.1863024303712648,0,0.3569966586409437,0,0.19123162
2843,0.0,0.0,0.142689331740646,0,0.1660251043754784,0,0.045962688
8310,0.0,0.0,0.220355836628696,1,0.5156180043476565,0,0.25531134
8107,0.0,0.0,0.2628168102580576,0,0.190772326899197,0,0.13677223
7098,1.0,1.0,0.5987868049953188,1,0.9576214310445382,1,0.89417017
2739,0.0,0.0,0.294578105687996,1,0.5779077916464865,0,0.32014212
8443,0.0,0.0,0.0671972111992031,0,0.2770389346711112,0,0.15434653
4950,0.0,1.0,0.542681176329494,1,0.6411450628662984,1,0.6292279
2141,1.0,0.0,0.0117215375603351,0,0.0253975777133085,0,0.0062000137
5051,0.0,0.0,0.1738683929658259,0,0.2528082144625379,0,0.09446177
2122,0.0,0.0,0.208996910117142,0,0.4942004754683639,0,0.34048396
2618,0.0,0.0,0.1594170286324381,0,0.052504493005821,0,0.029126287
2603,0.0,0.0,0.2404294228734136,0,0.1977672321687372,0,0.15031901
1751,0.0,0.0,0.1255477275172876,0,0.2213499130432268,0,0.07912952
454,0.0,0.0,0.1213415263179637,0,0.2442903595897098,0,0.13537657
4539,0.0,0.0,0.0745018121374644,0,0.1303115479952516,0,0.03351819
3895,0.0,0.0,0.1013629115676928,0,0.0910540594434096,0,0.047784287
801,0.0,0.0,0.2904783393382529,0,0.3953668873182131,0,0.3113714
834,0.0,0.0,0.1272384907074718,0,0.0355981702210077,0,0.022691358
2269,0.0,0.0,0.0696618103222297,0,0.0271776310505787,0,0.01981775
5832,0.0,0.0,0.0342203541241905,0,0.139583547664831,0,0.037641287
456,0.0,0.0,0.0344220104491173,0,0.2075693931035603,0,0.099298105
7296,0.0,0.0,0.471318791137583,0,0.1628032851233848,0,0.30372515
4554,0.0,0.0,0.1437649643554537,0,0.0414605984613387,0,0.028681038
4082,1.0,0.0,0.3020428183837204,0,0.494844468245078,0,0.27532202
716,0.0,0.0,0.4745851256724879,0,0.2040905518773815,0,0.35780025
7277,0.0,0.0,0.0926536552352523,0,0.2401040284361696,0,0.09936555
6590,0.0,0.0,0.0473327858518376,0,0.3274321333618236,0,0.03895273
7825,1.0,0.0,0.2015173375591981,0,0.1959107410588947,0,0.0788113
1026,0.0,0.0,0.108209519018397,0,0.0281523773931721,0,0.027976494
675,0.0,0.0,0.0895783753467564,0,0.0959065830981864,0,0.03771987
1160,1.0,0.0,0.1258592626328227,0,0.4114800053955509,0,0.15574177
7541,0.0,0.0,0.0249612263024528,0,0.0277017405052758,0,0.0101532545
1303,1.0,0.0,0.353249737525009,0,0.0656053943861824,0,0.080881074
4169,0.0,0.0,0.1233480875767842,0,0.1735589458101456,0,0.05501549
165,0.0,0.0,0.1006873807448115,0,0.0959430095487868,0,0.049133927
8184,1.0,0.0,0.41955657310949,1,0.9046419737111456,1,0.79981816
8242,1.0,0.0,0.214701095767254,1,0.8034817860419856,1,0.5177949
3961,0.0,0.0,0.148875599168796,0,0.2406873689556233,0,0.093133695
6859,0.0,0.0,0.2667117908431449,0,0.3713928372963236,0,0.16882077
4060,0.0,0.0,0.1219426853023152,0,0.0485914248130266,0,0.021292947
1204,0.0,0.0,0.0943423848202627,0,0.1365591364860331,0,0.04624891
8376,1.0,0.0,0.171491231276882,0,0.3278187977409791,0,0.1541488
4005,1.0,0.0,0.313183310514452,0,0.2128850118826478,0,0.11151391
1206,0.0,0.0,0.0971819506744582,0,0.0114126198690381,0,0.0146016255
308,1.0,0.0,0.3653485960555132,1,0.792768690591295,0,0.47654855
8789,0.0,0.0,0.0914635616992233,0,0.1064392217426056,0,0.031055594
6172,1.0,0.0,0.1700789324472719,1,0.9031874755677244,1,0.9509671
5953,0.0,0.0,0.1553781381215544,0,0.4931396499587708,0,0.20468353
1853,0.0,0.0,0.3492696833007785,1,0.5979181936222787,0,0.29739356
9720,0.0,0.0,0.2824297580934648,0,0.4800253345481483,0,0.37105888
5296,1.0,0.0,0.155747890472418,0,0.4879924617011137,0,0.35268384
2500,0.0,0.0,0.1231188618496932,0,0.0794775681768036,0,0.025231188
4349,1.0,0.0,0.2219126412301861,1,0.9238742550486848,1,0.93592054
3567,0.0,0.0,0.2010303741117607,0,0.193750201227205,0,0.06412757
4732,1.0,1.0,0.7163811788165624,1,0.9415627191759276,1,0.90549004
2417,0.0,0.0,0.0740299217379843,0,0.0930459074378182,0,0.09762822
6196,0.0,0.0,0.0397563082453515,0,0.1088734550868625,0,0.029840974
13,0.0,0.0,0.1177433418340434,0,0.0374390866692256,0,0.025144074
9807,0.0,0.0,0.0777161268589182,0,0.0814931246291348,0,0.026696388
5548,0.0,0.0,0.1206326855118732,0,0.3735417367723629,0,0.029146539
1025,0.0,0.0,0.1469714021832737,0,0.0265460660059032,0,0.024487067
2427,1.0,0.0,0.3731529798693873,1,0.8893582583587274,1,0.72722477
7261,0.0,0.0,0.2637801047323196,1,0.6113392075072662,0,0.48067582
8325,0.0,0.0,0.0692069244903261,0,0.038744691817276,0,0.02128546
3425,0.0,0.0,0.167018778290425,0,0.4293564355902674,0,0.14695677
4476,0.0,0.0,0.0870260276123407,0,0.0412640235847035,0,0.013302691
4855,0.0,0.0,0.280048728370207,0,0.1029948516172024,0,0.03625063
5842,0.0,0.0,0.1147924629615399,0,0.1868177308406703,0,0.09658893
69,0.0,0.0,0.0869838786194263,0,0.2597067649554601,0,0.05991571
3332,0.0,0.0,0.1168031881326277,0,0.2272727700070493,0,0.10856058
2856,1.0,1.0,0.6098740381317773,1,0.8323568978849006,1,0.8102622
1065,1.0,0.0,0.1859219574461021,0,0.1452347313975643,0,0.056259505
7951,0.0,0.0,0.1920373814988731,0,0.2420875831625938,0,0.062276006
6067,0.0,0.0,0.1724543122991909,0,0.0244175735142216,0,0.025903972
3720,0.0,0.0,0.3872097587209677,0,0.1567211385115634,0,0.10273185
7212,1.0,0.0,0.1498087950513566,1,0.5426952576102145,0,0.39864883
2530,1.0,0.0,0.3912437542860463,1,0.8189925594474277,1,0.54148984
602,0.0,1.0,0.5129133488788529,0,0.082306308391002,0,0.08297377
1123,1.0,0.0,0.1325475259471302,0,0.2259539402284867,0,0.07516667
2142,0.0,0.0,0.1497879676547753,0,0.2464572185957459,0,0.12993793
6530,0.0,1.0,0.8178479446770245,0,0.2054166249474777,0,0.1184215
246,0.0,0.0,0.1641337517627255,0,0.1192981524709523,0,0.040979195
3094,0.0,0.0,0.3301665371551429,0,0.1528937867802598,0,0.03750178
5963,0.0,0.0,0.2073734295733747,0,0.4400445245516799,0,0.3910228
4389,0.0,0.0,0.1194575873495743,0,0.2073122388753938,0,0.09018455
5360,0.0,0.0,0.1041158256720313,0,0.0179186624211127,0,0.022744646
6042,0.0,0.0,0.0727928613385574,0,0.1532359132955384,0,0.06774723
8226,0.0,0.0,0.2601750894129302,0,0.3300395046096719,0,0.14486885
5762,0.0,0.0,0.1390599756360603,0,0.3583997788167341,0,0.21217272
1898,1.0,0.0,0.3320695275238553,1,0.5918044195750547,1,0.53336734
7725,0.0,0.0,0.276600864522512,0,0.166451299351593,0,0.0820554
8991,1.0,1.0,0.5710146797525962,1,0.6980000818436831,1,0.5193032
2125,0.0,0.0,0.1512166197768356,0,0.1517397338989272,0,0.11630484
5495,0.0,0.0,0.1000828919730391,0,0.023945930547299,0,0.023387749
7030,0.0,0.0,0.1372102075307897,0,0.1495223195597286,0,0.05249256
3535,0.0,0.0,0.0661178686728721,0,0.1135764872705115,0,0.06437168
3379,0.0,0.0,0.1247781445018037,0,0.1861782769342791,0,0.052897025
2994,0.0,0.0,0.1445147623148613,0,0.2055374433835604,0,0.15594083
4475,0.0,0.0,0.0890783009308141,0,0.2517611259252449,0,0.080867305
917,0.0,0.0,0.1548487101813827,1,0.692916485299074,0,0.41257226
2179,0.0,0.0,0.1942385320032961,0,0.4652062362690581,0,0.21442066
